FILENAME;\Hard Disk2\Result\ReHa_CatIB_VK_20220314_165540.csv
PROTOCOL;ReHa_CatIB_VK
FILE_VERSION;3.3;
DATE START;2022-03-14;16:55:05
DATE END;2022-03-15;10:55:03;;Last Reading;270;Timestamp;3426244                      
DEVICE;BL098-CX_349F39
USER;ReHa;COMMENT;no comment available
PLATETYPE;MTP-48-FlowerPlate;LOT;UNKOWN
MTP ROWS;6
MTP COLUMNS;8
FILTERSETS;1;REFERENCE_MODE;2;MULTI_PMT;0;

FILTERSET;FILTERNAME;EX [nm];EM [nm];LAYOUT;FILTERNR;GAIN;PHASESTATISTICSSIGMA;SIGNALQUALITYTOLERANCE;REFERENCE VALUE;EM2 [nm];GAIN2;PROCESS PARAMETER
C1;F01;X41;;1;0.06162;11.71;0.0;29.10;54.09;-0.01;0.00;
R;;;;1;0.07115;287.40;0.0;30.30;52.34;-0.01;0.00;test measure for referencing with gain 15 
C2;A01;X1;;1;0.07387;10.12;0.0;30.60;51.69;-0.01;0.00;
C2;A02;X2;;1;0.07449;9.10;0.0;30.70;51.56;-0.01;0.00;
C2;A03;X3;;1;0.07527;9.95;0.0;30.70;51.54;-0.01;0.00;
C2;A04;X4;;1;0.07594;9.39;0.0;30.90;51.38;-0.01;0.00;
C2;A05;X5;;1;0.07659;9.60;0.0;30.90;51.23;-0.01;0.00;
C2;A06;X6;;1;0.07721;9.53;0.0;31.00;51.11;-0.01;0.00;
C2;A07;X7;;1;0.07785;10.65;0.0;31.00;50.97;-0.01;0.00;
C2;A08;X8;;1;0.07853;10.41;0.0;31.20;50.85;-0.01;0.00;
C2;B08;X16;;1;0.07921;10.12;0.0;31.20;50.72;-0.01;0.00;
C2;B07;X15;;1;0.07983;10.37;0.0;31.20;50.51;-0.01;0.00;
C2;B06;X14;;1;0.08047;10.25;0.0;31.40;50.32;-0.01;0.00;
C2;B05;X13;;1;0.08109;10.79;0.0;31.40;50.20;-0.01;0.00;
C2;B04;X12;;1;0.08172;10.29;0.0;31.50;50.07;-0.01;0.00;
C2;B03;X11;;1;0.08234;10.50;0.0;31.50;49.94;-0.01;0.00;
C2;B02;X10;;1;0.08300;9.79;0.0;31.60;49.80;-0.01;0.00;
C2;B01;X9;;1;0.08365;9.58;0.0;31.70;49.74;-0.01;0.00;
C2;C01;X17;;1;0.08433;9.66;0.0;31.70;49.61;-0.01;0.00;
C2;C02;X18;;1;0.08499;10.23;0.0;31.90;49.49;-0.01;0.00;
C2;C03;X19;;1;0.08568;10.67;0.0;31.90;49.23;-0.01;0.00;
C2;C04;X20;;1;0.08631;11.37;0.0;32.00;49.16;-0.01;0.00;
C2;C05;X21;;1;0.08694;11.07;0.0;32.00;49.03;-0.01;0.00;
C2;C06;X22;;1;0.08758;11.05;0.0;32.10;48.90;-0.01;0.00;
C2;C07;X23;;1;0.08823;10.90;0.0;32.20;48.83;-0.01;0.00;
C2;C08;X24;;1;0.08890;10.08;0.0;32.20;48.76;-0.01;0.00;
C2;D08;X32;;1;0.08955;11.61;0.0;32.30;48.64;-0.01;0.00;
C2;D07;X31;;1;0.09017;11.63;0.0;32.40;48.51;-0.01;0.00;
C2;D06;X30;;1;0.09079;11.51;0.0;32.40;48.27;-0.01;0.00;
C2;D05;X29;;1;0.09149;10.65;0.0;32.50;48.19;-0.01;0.00;
C2;D04;X28;;1;0.09211;10.99;0.0;32.50;48.06;-0.01;0.00;
C2;D03;X27;;1;0.09276;11.63;0.0;32.60;47.99;-0.01;0.00;
C2;D02;X26;;1;0.09339;10.79;0.0;32.70;47.86;-0.01;0.00;
C2;D01;X25;;1;0.09401;9.31;0.0;32.70;47.79;-0.01;0.00;
C2;E01;X33;;1;0.09470;17.35;0.0;32.80;47.73;-0.01;0.00;
C2;E02;X34;;1;0.09533;11.40;0.0;32.90;47.70;-0.01;0.00;
C2;E03;X35;;1;0.09597;10.90;0.0;32.90;47.50;-0.01;0.00;
C2;E04;X36;;1;0.09673;11.87;0.0;33.00;47.41;-0.01;0.00;
C2;E05;X37;;1;0.09738;11.48;0.0;33.00;47.35;-0.01;0.00;
C2;E06;X38;;1;0.09800;11.99;0.0;33.10;47.21;-0.01;0.00;
C2;E07;X39;;1;0.09862;11.95;0.0;33.20;47.09;-0.01;0.00;
C2;E08;X40;;1;0.09925;10.90;0.0;33.20;47.09;-0.01;0.00;
C2;F08;X48;;1;0.09994;10.39;0.0;33.30;46.98;-0.01;0.00;
C2;F07;X47;;1;0.10057;11.64;0.0;33.40;46.90;-0.01;0.00;
C2;F06;X46;;1;0.10121;11.45;0.0;33.40;46.76;-0.01;0.00;
C2;F05;X45;;1;0.10184;10.93;0.0;33.50;46.63;-0.01;0.00;
C2;F04;X44;;1;0.10246;12.56;0.0;33.50;46.50;-0.01;0.00;
C2;F03;X43;;1;0.10316;11.07;0.0;33.50;46.44;-0.01;0.00;
C2;F02;X42;;1;0.10379;10.75;0.0;33.60;46.37;-0.01;0.00;
C2;F01;X41;;1;0.10443;12.03;0.0;33.70;46.31;-0.01;0.00;
R;;;;1;0.13774;287.03;0.0;36.00;43.57;-0.01;0.00;test measure for referencing with gain 15 
C3;A01;X1;;1;0.14052;10.63;0.0;36.20;43.39;-0.01;0.00;
C3;A02;X2;;1;0.14115;9.61;0.0;36.20;43.39;-0.01;0.00;
C3;A03;X3;;1;0.14178;9.91;0.0;36.30;43.34;-0.01;0.00;
C3;A04;X4;;1;0.14239;9.03;0.0;36.30;43.33;-0.01;0.00;
C3;A05;X5;;1;0.14304;9.80;0.0;36.30;43.33;-0.01;0.00;
C3;A06;X6;;1;0.14366;9.94;0.0;36.40;43.33;-0.01;0.00;
C3;A07;X7;;1;0.14430;10.01;0.0;36.40;43.32;-0.01;0.00;
C3;A08;X8;;1;0.14495;11.00;0.0;36.40;43.33;-0.01;0.00;
C3;B08;X16;;1;0.14560;9.84;0.0;36.40;43.26;-0.01;0.00;
C3;B07;X15;;1;0.14622;10.73;0.0;36.50;43.26;-0.01;0.00;
C3;B06;X14;;1;0.14688;10.52;0.0;36.50;43.29;-0.01;0.00;
C3;B05;X13;;1;0.14750;10.12;0.0;36.50;43.27;-0.01;0.00;
C3;B04;X12;;1;0.14823;10.12;0.0;36.50;43.20;-0.01;0.00;
C3;B03;X11;;1;0.14887;10.39;0.0;36.60;43.13;-0.01;0.00;
C3;B02;X10;;1;0.14949;9.73;0.0;36.60;43.12;-0.01;0.00;
C3;B01;X9;;1;0.15011;9.36;0.0;36.60;43.20;-0.01;0.00;
C3;C01;X17;;1;0.15076;10.00;0.0;36.70;43.19;-0.01;0.00;
C3;C02;X18;;1;0.15139;10.38;0.0;36.70;43.13;-0.01;0.00;
C3;C03;X19;;1;0.15204;11.09;0.0;36.70;43.18;-0.01;0.00;
C3;C04;X20;;1;0.15266;11.26;0.0;36.70;43.20;-0.01;0.00;
C3;C05;X21;;1;0.15329;10.62;0.0;36.70;43.20;-0.01;0.00;
C3;C06;X22;;1;0.15392;10.66;0.0;36.70;43.20;-0.01;0.00;
C3;C07;X23;;1;0.15454;11.23;0.0;36.80;43.19;-0.01;0.00;
C3;C08;X24;;1;0.15520;10.09;0.0;36.80;43.26;-0.01;0.00;
C3;D08;X32;;1;0.15585;11.26;0.0;36.80;43.26;-0.01;0.00;
C3;D07;X31;;1;0.15648;11.82;0.0;36.90;43.26;-0.01;0.00;
C3;D06;X30;;1;0.15722;11.05;0.0;36.90;43.30;-0.01;0.00;
C3;D05;X29;;1;0.15787;10.59;0.0;36.90;43.32;-0.01;0.00;
C3;D04;X28;;1;0.15850;11.83;0.0;36.90;43.32;-0.01;0.00;
C3;D03;X27;;1;0.15914;11.52;0.0;36.90;43.32;-0.01;0.00;
C3;D02;X26;;1;0.15977;10.29;0.0;36.90;43.26;-0.01;0.00;
C3;D01;X25;;1;0.16044;9.59;0.0;36.90;43.26;-0.01;0.00;
C3;E01;X33;;1;0.16118;18.77;0.0;37.00;43.33;-0.01;0.00;
C3;E02;X34;;1;0.16195;11.23;0.0;37.00;43.26;-0.01;0.00;
C3;E03;X35;;1;0.16257;11.34;0.0;37.00;43.19;-0.01;0.00;
C3;E04;X36;;1;0.16319;11.33;0.0;37.00;43.19;-0.01;0.00;
C3;E05;X37;;1;0.16382;11.00;0.0;37.00;43.19;-0.01;0.00;
C3;E06;X38;;1;0.16446;12.87;0.0;37.00;43.19;-0.01;0.00;
C3;E07;X39;;1;0.16516;11.31;0.0;37.00;43.18;-0.01;0.00;
C3;E08;X40;;1;0.16584;11.44;0.0;37.10;43.20;-0.01;0.00;
C3;F08;X48;;1;0.16650;11.24;0.0;37.10;43.19;-0.01;0.00;
C3;F07;X47;;1;0.16715;11.86;0.0;37.10;43.19;-0.01;0.00;
C3;F06;X46;;1;0.16777;11.57;0.0;37.10;43.19;-0.01;0.00;
C3;F05;X45;;1;0.16839;10.97;0.0;37.10;43.19;-0.01;0.00;
C3;F04;X44;;1;0.16902;12.93;0.0;37.10;43.19;-0.01;0.00;
C3;F03;X43;;1;0.16973;11.50;0.0;37.20;43.25;-0.01;0.00;
C3;F02;X42;;1;0.17038;11.06;0.0;37.20;43.28;-0.01;0.00;
C3;F01;X41;;1;0.17102;12.35;0.0;37.20;43.26;-0.01;0.00;
R;;;;1;0.20438;286.13;0.0;37.30;44.16;-0.01;0.00;test measure for referencing with gain 15 
C4;A01;X1;;1;0.20713;10.73;0.0;37.30;44.22;-0.01;0.00;
C4;A02;X2;;1;0.20780;9.18;0.0;37.30;44.22;-0.01;0.00;
C4;A03;X3;;1;0.20852;9.53;0.0;37.30;44.28;-0.01;0.00;
C4;A04;X4;;1;0.20921;9.54;0.0;37.30;44.29;-0.01;0.00;
C4;A05;X5;;1;0.20989;9.85;0.0;37.40;44.42;-0.01;0.00;
C4;A06;X6;;1;0.21053;10.16;0.0;37.30;44.37;-0.01;0.00;
C4;A07;X7;;1;0.21116;11.01;0.0;37.40;44.41;-0.01;0.00;
C4;A08;X8;;1;0.21179;10.98;0.0;37.30;44.48;-0.01;0.00;
C4;B08;X16;;1;0.21249;9.99;0.0;37.30;44.48;-0.01;0.00;
C4;B07;X15;;1;0.21319;10.66;0.0;37.40;44.48;-0.01;0.00;
C4;B06;X14;;1;0.21384;10.44;0.0;37.40;44.48;-0.01;0.00;
C4;B05;X13;;1;0.21451;10.06;0.0;37.30;44.57;-0.01;0.00;
C4;B04;X12;;1;0.21513;10.51;0.0;37.30;44.55;-0.01;0.00;
C4;B03;X11;;1;0.21576;10.56;0.0;37.30;44.61;-0.01;0.00;
C4;B02;X10;;1;0.21639;10.15;0.0;37.30;44.68;-0.01;0.00;
C4;B01;X9;;1;0.21721;9.28;0.0;37.30;44.68;-0.01;0.00;
C4;C01;X17;;1;0.21786;9.29;0.0;37.40;44.70;-0.01;0.00;
C4;C02;X18;;1;0.21849;10.80;0.0;37.40;44.67;-0.01;0.00;
C4;C03;X19;;1;0.21916;10.75;0.0;37.30;44.68;-0.01;0.00;
C4;C04;X20;;1;0.21978;11.32;0.0;37.30;44.68;-0.01;0.00;
C4;C05;X21;;1;0.22041;10.26;0.0;37.30;44.74;-0.01;0.00;
C4;C06;X22;;1;0.22105;11.51;0.0;37.30;44.80;-0.01;0.00;
C4;C07;X23;;1;0.22169;11.12;0.0;37.30;44.80;-0.01;0.00;
C4;C08;X24;;1;0.22232;10.46;0.0;37.30;44.80;-0.01;0.00;
C4;D08;X32;;1;0.22302;11.66;0.0;37.30;44.92;-0.01;0.00;
C4;D07;X31;;1;0.22366;12.21;0.0;37.30;44.98;-0.01;0.00;
C4;D06;X30;;1;0.22428;11.22;0.0;37.30;45.00;-0.01;0.00;
C4;D05;X29;;1;0.22490;10.87;0.0;37.30;45.00;-0.01;0.00;
C4;D04;X28;;1;0.22570;11.33;0.0;37.30;45.00;-0.01;0.00;
C4;D03;X27;;1;0.22633;11.29;0.0;37.30;45.06;-0.01;0.00;
C4;D02;X26;;1;0.22696;11.03;0.0;37.30;45.06;-0.01;0.00;
C4;D01;X25;;1;0.22764;9.48;0.0;37.30;45.18;-0.01;0.00;
C4;E01;X33;;1;0.22829;19.98;0.0;37.20;45.20;-0.01;0.00;
C4;E02;X34;;1;0.22892;11.40;0.0;37.20;45.26;-0.01;0.00;
C4;E03;X35;;1;0.22962;11.81;0.0;37.20;45.26;-0.01;0.00;
C4;E04;X36;;1;0.23037;11.53;0.0;37.20;45.32;-0.01;0.00;
C4;E05;X37;;1;0.23101;12.05;0.0;37.20;45.33;-0.01;0.00;
C4;E06;X38;;1;0.23163;12.37;0.0;37.20;45.37;-0.01;0.00;
C4;E07;X39;;1;0.23225;11.89;0.0;37.20;45.43;-0.01;0.00;
C4;E08;X40;;1;0.23287;11.49;0.0;37.20;45.45;-0.01;0.00;
C4;F08;X48;;1;0.23357;10.75;0.0;37.20;45.45;-0.01;0.00;
C4;F07;X47;;1;0.23423;11.63;0.0;37.20;45.45;-0.01;0.00;
C4;F06;X46;;1;0.23491;11.03;0.0;37.20;45.45;-0.01;0.00;
C4;F05;X45;;1;0.23554;11.90;0.0;37.20;45.58;-0.01;0.00;
C4;F04;X44;;1;0.23618;13.03;0.0;37.20;45.58;-0.01;0.00;
C4;F03;X43;;1;0.23683;11.01;0.0;37.20;45.68;-0.01;0.00;
C4;F02;X42;;1;0.23746;11.25;0.0;37.20;45.71;-0.01;0.00;
C4;F01;X41;;1;0.23811;12.75;0.0;37.20;45.77;-0.01;0.00;
R;;;;1;0.27106;285.41;0.0;37.20;47.20;-0.01;0.00;test measure for referencing with gain 15 
C5;A01;X1;;1;0.27375;10.55;0.0;37.20;47.46;-0.01;0.00;
C5;A02;X2;;1;0.27437;9.72;0.0;37.20;47.46;-0.01;0.00;
C5;A03;X3;;1;0.27504;10.56;0.0;37.20;47.52;-0.01;0.00;
C5;A04;X4;;1;0.27567;9.60;0.0;37.20;47.52;-0.01;0.00;
C5;A05;X5;;1;0.27631;9.83;0.0;37.30;47.65;-0.01;0.00;
C5;A06;X6;;1;0.27702;10.11;0.0;37.30;47.65;-0.01;0.00;
C5;A07;X7;;1;0.27768;10.72;0.0;37.20;47.71;-0.01;0.00;
C5;A08;X8;;1;0.27835;11.21;0.0;37.20;47.78;-0.01;0.00;
C5;B08;X16;;1;0.27900;10.28;0.0;37.20;47.85;-0.01;0.00;
C5;B07;X15;;1;0.27963;10.83;0.0;37.20;47.85;-0.01;0.00;
C5;B06;X14;;1;0.28028;10.52;0.0;37.20;47.84;-0.01;0.00;
C5;B05;X13;;1;0.28091;10.71;0.0;37.30;47.92;-0.01;0.00;
C5;B04;X12;;1;0.28156;10.15;0.0;37.20;47.92;-0.01;0.00;
C5;B03;X11;;1;0.28227;10.80;0.0;37.20;47.97;-0.01;0.00;
C5;B02;X10;;1;0.28289;9.68;0.0;37.20;48.04;-0.01;0.00;
C5;B01;X9;;1;0.28353;10.21;0.0;37.20;48.04;-0.01;0.00;
C5;C01;X17;;1;0.28421;9.57;0.0;37.20;48.11;-0.01;0.00;
C5;C02;X18;;1;0.28483;10.63;0.0;37.20;48.11;-0.01;0.00;
C5;C03;X19;;1;0.28549;10.95;0.0;37.20;48.19;-0.01;0.00;
C5;C04;X20;;1;0.28633;11.49;0.0;37.20;48.23;-0.01;0.00;
C5;C05;X21;;1;0.28704;11.27;0.0;37.20;48.23;-0.01;0.00;
C5;C06;X22;;1;0.28774;11.34;0.0;37.20;48.23;-0.01;0.00;
C5;C07;X23;;1;0.28838;11.26;0.0;37.20;48.39;-0.01;0.00;
C5;C08;X24;;1;0.28901;11.65;0.0;37.20;48.37;-0.01;0.00;
C5;D08;X32;;1;0.28971;11.51;0.0;37.20;48.36;-0.01;0.00;
C5;D07;X31;;1;0.29033;11.68;0.0;37.20;48.43;-0.01;0.00;
C5;D06;X30;;1;0.29100;11.74;0.0;37.20;48.49;-0.01;0.00;
C5;D05;X29;;1;0.29162;10.71;0.0;37.20;48.50;-0.01;0.00;
C5;D04;X28;;1;0.29224;12.14;0.0;37.20;48.56;-0.01;0.00;
C5;D03;X27;;1;0.29286;11.57;0.0;37.20;48.56;-0.01;0.00;
C5;D02;X26;;1;0.29355;10.71;0.0;37.20;48.60;-0.01;0.00;
C5;D01;X25;;1;0.29419;9.40;0.0;37.20;48.62;-0.01;0.00;
C5;E01;X33;;1;0.29491;20.09;0.0;37.20;48.69;-0.01;0.00;
C5;E02;X34;;1;0.29556;12.08;0.0;37.20;48.68;-0.01;0.00;
C5;E03;X35;;1;0.29618;11.54;0.0;37.20;48.68;-0.01;0.00;
C5;E04;X36;;1;0.29681;11.16;0.0;37.20;48.74;-0.01;0.00;
C5;E05;X37;;1;0.29743;11.53;0.0;37.20;48.74;-0.01;0.00;
C5;E06;X38;;1;0.29804;12.58;0.0;37.20;48.75;-0.01;0.00;
C5;E07;X39;;1;0.29886;12.62;0.0;37.20;48.75;-0.01;0.00;
C5;E08;X40;;1;0.29955;11.57;0.0;37.20;48.81;-0.01;0.00;
C5;F08;X48;;1;0.30020;11.75;0.0;37.20;48.87;-0.01;0.00;
C5;F07;X47;;1;0.30087;11.64;0.0;37.20;48.94;-0.01;0.00;
C5;F06;X46;;1;0.30150;11.42;0.0;37.20;48.95;-0.01;0.00;
C5;F05;X45;;1;0.30211;11.13;0.0;37.20;49.02;-0.01;0.00;
C5;F04;X44;;1;0.30275;12.83;0.0;37.20;49.02;-0.01;0.00;
C5;F03;X43;;1;0.30352;11.81;0.0;37.20;49.01;-0.01;0.00;
C5;F02;X42;;1;0.30421;10.88;0.0;37.20;49.07;-0.01;0.00;
C5;F01;X41;;1;0.30484;12.38;0.0;37.20;49.07;-0.01;0.00;
R;;;;1;0.33798;284.93;0.0;37.10;50.69;-0.01;0.00;test measure for referencing with gain 15 
C6;A01;X1;;1;0.34071;10.23;0.0;37.10;51.01;-0.01;0.00;
C6;A02;X2;;1;0.34133;9.71;0.0;37.10;51.07;-0.01;0.00;
C6;A03;X3;;1;0.34196;10.09;0.0;37.10;51.14;-0.01;0.00;
C6;A04;X4;;1;0.34259;9.82;0.0;37.10;51.20;-0.01;0.00;
C6;A05;X5;;1;0.34322;9.60;0.0;37.00;51.27;-0.01;0.00;
C6;A06;X6;;1;0.34388;10.05;0.0;37.00;51.33;-0.01;0.00;
C6;A07;X7;;1;0.34451;10.87;0.0;37.10;51.44;-0.01;0.00;
C6;A08;X8;;1;0.34513;11.26;0.0;37.10;51.54;-0.01;0.00;
C6;B08;X16;;1;0.34580;11.01;0.0;37.10;51.59;-0.01;0.00;
C6;B07;X15;;1;0.34652;11.03;0.0;37.00;51.66;-0.01;0.00;
C6;B06;X14;;1;0.34719;10.11;0.0;37.10;51.72;-0.01;0.00;
C6;B05;X13;;1;0.34782;10.87;0.0;37.10;51.85;-0.01;0.00;
C6;B04;X12;;1;0.34844;10.56;0.0;37.00;51.91;-0.01;0.00;
C6;B03;X11;;1;0.34908;10.39;0.0;37.00;52.06;-0.01;0.00;
C6;B02;X10;;1;0.34970;10.13;0.0;37.00;52.18;-0.01;0.00;
C6;B01;X9;;1;0.35033;10.40;0.0;37.00;52.24;-0.01;0.00;
C6;C01;X17;;1;0.35105;10.25;0.0;37.10;52.30;-0.01;0.00;
C6;C02;X18;;1;0.35169;11.48;0.0;37.00;52.30;-0.01;0.00;
C6;C03;X19;;1;0.35232;10.67;0.0;37.00;52.37;-0.01;0.00;
C6;C04;X20;;1;0.35295;11.15;0.0;37.00;52.50;-0.01;0.00;
C6;C05;X21;;1;0.35361;11.36;0.0;37.00;52.56;-0.01;0.00;
C6;C06;X22;;1;0.35424;10.94;0.0;37.00;52.71;-0.01;0.00;
C6;C07;X23;;1;0.35493;11.39;0.0;37.00;52.70;-0.01;0.00;
C6;C08;X24;;1;0.35557;10.40;0.0;37.00;52.75;-0.01;0.00;
C6;D08;X32;;1;0.35621;12.27;0.0;37.00;52.89;-0.01;0.00;
C6;D07;X31;;1;0.35684;12.01;0.0;37.00;52.95;-0.01;0.00;
C6;D06;X30;;1;0.35747;11.34;0.0;37.00;52.95;-0.01;0.00;
C6;D05;X29;;1;0.35815;10.57;0.0;37.00;53.08;-0.01;0.00;
C6;D04;X28;;1;0.35877;11.49;0.0;37.00;53.08;-0.01;0.00;
C6;D03;X27;;1;0.35952;11.57;0.0;37.00;53.21;-0.01;0.00;
C6;D02;X26;;1;0.36022;10.82;0.0;37.10;53.28;-0.01;0.00;
C6;D01;X25;;1;0.36084;10.14;0.0;37.10;53.28;-0.01;0.00;
C6;E01;X33;;1;0.36148;21.24;0.0;37.00;53.34;-0.01;0.00;
C6;E02;X34;;1;0.36210;11.34;0.0;37.00;53.40;-0.01;0.00;
C6;E03;X35;;1;0.36279;10.83;0.0;37.10;53.41;-0.01;0.00;
C6;E04;X36;;1;0.36344;11.87;0.0;37.10;53.57;-0.01;0.00;
C6;E05;X37;;1;0.36410;11.22;0.0;37.10;53.54;-0.01;0.00;
C6;E06;X38;;1;0.36472;12.42;0.0;37.10;53.60;-0.01;0.00;
C6;E07;X39;;1;0.36539;12.17;0.0;37.10;53.60;-0.01;0.00;
C6;E08;X40;;1;0.36601;11.60;0.0;37.10;53.66;-0.01;0.00;
C6;F08;X48;;1;0.36665;11.24;0.0;37.10;53.67;-0.01;0.00;
C6;F07;X47;;1;0.36729;11.74;0.0;37.10;53.73;-0.01;0.00;
C6;F06;X46;;1;0.36810;12.00;0.0;37.10;53.80;-0.01;0.00;
C6;F05;X45;;1;0.36879;11.08;0.0;37.10;53.86;-0.01;0.00;
C6;F04;X44;;1;0.36941;13.11;0.0;37.10;53.86;-0.01;0.00;
C6;F03;X43;;1;0.37002;11.10;0.0;37.10;53.92;-0.01;0.00;
C6;F02;X42;;1;0.37064;11.67;0.0;37.10;53.92;-0.01;0.00;
C6;F01;X41;;1;0.37128;12.90;0.0;37.10;53.99;-0.01;0.00;
R;;;;1;0.40450;283.90;0.0;37.10;55.74;-0.01;0.00;test measure for referencing with gain 15 
C7;A01;X1;;1;0.40710;10.51;0.0;37.10;55.99;-0.01;0.00;
C7;A02;X2;;1;0.40776;9.83;0.0;37.10;56.06;-0.01;0.00;
C7;A03;X3;;1;0.40839;9.89;0.0;37.10;56.12;-0.01;0.00;
