FILENAME;\Hard Disk2\Result\ReHa_CatIB_HK_20220315_112350.csv
PROTOCOL;ReHa_CatIB_HK
FILE_VERSION;3.3;
DATE START;2022-03-15;11:24:00
DATE END;2022-03-15;11:24:00;;Last Reading;1;Timestamp;69911539                        
DEVICE;BL098-CX_349F39
USER;ReHa;COMMENT;no comment available
PLATETYPE;MTP-48-FlowerPlate;LOT;UNKOWN
MTP ROWS;6
MTP COLUMNS;8
FILTERSETS;1;REFERENCE_MODE;2;MULTI_PMT;0;

FILTERSET;FILTERNAME;EX [nm];EM [nm];LAYOUT;FILTERNR;GAIN;PHASESTATISTICSSIGMA;SIGNALQUALITYTOLERANCE;REFERENCE VALUE;EM2 [nm];GAIN2;PROCESS PARAMETER
C1;C05;X21;;1;0.02034;11.35;0.0;26.00;77.01;-0.01;0.00;
C1;C06;X22;;1;0.02096;11.00;0.0;26.10;77.40;-0.01;0.00;
C1;C07;X23;;1;0.02160;10.67;0.0;26.20;77.79;-0.01;0.00;
C1;C08;X24;;1;0.02221;10.42;0.0;26.30;78.12;-0.01;0.00;
C1;D08;X32;;1;0.02290;11.24;0.0;26.50;78.69;-0.01;0.00;
C1;D07;X31;;1;0.02357;11.46;0.0;26.50;78.96;-0.01;0.00;
C1;D06;X30;;1;0.02419;11.85;0.0;26.70;79.22;-0.01;0.00;
C1;D05;X29;;1;0.02481;10.79;0.0;26.70;80.06;-0.01;0.00;
C1;D04;X28;;1;0.02544;11.43;0.0;26.90;80.25;-0.01;0.00;
C1;D03;X27;;1;0.02608;12.00;0.0;26.90;80.51;-0.01;0.00;
C1;D02;X26;;1;0.02676;10.83;0.0;27.00;80.70;-0.01;0.00;
C1;D01;X25;;1;0.02750;9.68;0.0;27.10;81.09;-0.01;0.00;
C1;E01;X33;;1;0.02819;11.04;0.0;27.20;81.29;-0.01;0.00;
C1;E02;X34;;1;0.02886;11.52;0.0;27.30;81.36;-0.01;0.00;
C1;E03;X35;;1;0.02949;11.64;0.0;27.30;81.55;-0.01;0.00;
C1;E04;X36;;1;0.03012;12.06;0.0;27.40;81.75;-0.01;0.00;
C1;E05;X37;;1;0.03075;11.34;0.0;27.40;81.81;-0.01;0.00;
C1;E06;X38;;1;0.03146;12.20;0.0;27.50;82.08;-0.01;0.00;
C1;E07;X39;;1;0.03218;12.19;0.0;27.50;82.19;-0.01;0.00;
C1;E08;X40;;1;0.03282;11.52;0.0;27.50;82.40;-0.01;0.00;
C1;F08;X48;;1;0.03356;10.35;0.0;27.60;82.52;-0.01;0.00;
C1;F07;X47;;1;0.03420;11.63;0.0;27.60;82.65;-0.01;0.00;
C1;F06;X46;;1;0.03484;11.28;0.0;27.60;82.80;-0.01;0.00;
C1;F05;X45;;1;0.03546;12.02;0.0;27.70;83.03;-0.01;0.00;
C1;F04;X44;;1;0.03620;13.73;0.0;27.70;83.24;-0.01;0.00;
C1;F03;X43;;1;0.03683;11.30;0.0;27.70;83.43;-0.01;0.00;
C1;F02;X42;;1;0.03747;11.86;0.0;27.70;83.56;-0.01;0.00;
C1;F01;X41;;1;0.03810;10.88;0.0;27.70;83.69;-0.01;0.00;
R;;;;1;0.07091;265.80;0.0;25.70;82.51;-0.01;0.00;test measure for referencing with gain 15 
C2;A01;X1;;1;0.07358;9.99;0.0;25.60;82.77;-0.01;0.00;
C2;A02;X2;;1;0.07425;10.66;0.0;25.50;82.71;-0.01;0.00;
C2;A03;X3;;1;0.07501;11.22;0.0;25.50;82.92;-0.01;0.00;
C2;A04;X4;;1;0.07566;11.10;0.0;25.50;83.29;-0.01;0.00;
C2;A05;X5;;1;0.07629;10.43;0.0;25.50;83.23;-0.01;0.00;
C2;A06;X6;;1;0.07690;10.36;0.0;25.50;83.16;-0.01;0.00;
C2;A07;X7;;1;0.07755;10.86;0.0;25.50;83.30;-0.01;0.00;
C2;A08;X8;;1;0.07818;10.32;0.0;25.50;83.62;-0.01;0.00;
C2;B08;X16;;1;0.07883;11.17;0.0;25.40;83.81;-0.01;0.00;
C2;B07;X15;;1;0.07947;11.69;0.0;25.40;83.82;-0.01;0.00;
C2;B06;X14;;1;0.08009;11.30;0.0;25.40;83.81;-0.01;0.00;
C2;B05;X13;;1;0.08072;11.44;0.0;25.40;83.95;-0.01;0.00;
C2;B04;X12;;1;0.08140;11.49;0.0;25.40;84.33;-0.01;0.00;
C2;B03;X11;;1;0.08203;11.50;0.0;25.40;84.33;-0.01;0.00;
C2;B02;X10;;1;0.08266;10.58;0.0;25.30;84.33;-0.01;0.00;
C2;B01;X9;;1;0.08342;10.31;0.0;25.30;84.53;-0.01;0.00;
C2;C01;X17;;1;0.08409;10.82;0.0;25.30;84.79;-0.01;0.00;
C2;C02;X18;;1;0.08472;10.92;0.0;25.20;84.98;-0.01;0.00;
C2;C03;X19;;1;0.08536;11.73;0.0;25.20;84.93;-0.01;0.00;
C2;C04;X20;;1;0.08601;11.54;0.0;25.20;85.18;-0.01;0.00;
C2;C05;X21;;1;0.08664;11.84;0.0;25.20;85.37;-0.01;0.00;
C2;C06;X22;;1;0.08729;11.55;0.0;25.20;85.44;-0.01;0.00;
C2;C07;X23;;1;0.08791;11.70;0.0;25.20;85.30;-0.01;0.00;
C2;C08;X24;;1;0.08858;11.17;0.0;25.20;85.18;-0.01;0.00;
C2;D08;X32;;1;0.08923;11.82;0.0;25.20;85.24;-0.01;0.00;
C2;D07;X31;;1;0.08986;11.96;0.0;25.10;85.31;-0.01;0.00;
C2;D06;X30;;1;0.09056;13.05;0.0;25.10;84.93;-0.01;0.00;
C2;D05;X29;;1;0.09119;11.59;0.0;25.00;84.92;-0.01;0.00;
C2;D04;X28;;1;0.09183;12.34;0.0;25.00;84.98;-0.01;0.00;
C2;D03;X27;;1;0.09252;11.96;0.0;25.00;85.18;-0.01;0.00;
C2;D02;X26;;1;0.09314;11.40;0.0;25.00;85.11;-0.01;0.00;
C2;D01;X25;;1;0.09376;10.10;0.0;25.00;84.92;-0.01;0.00;
C2;E01;X33;;1;0.09448;11.57;0.0;25.00;84.93;-0.01;0.00;
C2;E02;X34;;1;0.09510;11.92;0.0;25.00;85.29;-0.01;0.00;
C2;E03;X35;;1;0.09571;12.83;0.0;25.00;85.24;-0.01;0.00;
C2;E04;X36;;1;0.09652;12.50;0.0;24.90;85.24;-0.01;0.00;
C2;E05;X37;;1;0.09726;11.88;0.0;24.90;85.37;-0.01;0.00;
C2;E06;X38;;1;0.09788;12.91;0.0;24.90;85.56;-0.01;0.00;
C2;E07;X39;;1;0.09850;12.96;0.0;24.90;85.76;-0.01;0.00;
C2;E08;X40;;1;0.09918;13.02;0.0;24.90;85.69;-0.01;0.00;
C2;F08;X48;;1;0.09983;10.50;0.0;24.90;85.89;-0.01;0.00;
C2;F07;X47;;1;0.10050;12.38;0.0;24.90;86.15;-0.01;0.00;
C2;F06;X46;;1;0.10113;11.71;0.0;24.90;86.28;-0.01;0.00;
C2;F05;X45;;1;0.10175;12.23;0.0;24.90;86.28;-0.01;0.00;
C2;F04;X44;;1;0.10237;14.02;0.0;24.90;86.28;-0.01;0.00;
C2;F03;X43;;1;0.10301;12.15;0.0;24.90;86.47;-0.01;0.00;
C2;F02;X42;;1;0.10370;12.04;0.0;24.90;86.74;-0.01;0.00;
C2;F01;X41;;1;0.10433;11.54;0.0;24.80;86.67;-0.01;0.00;
R;;;;1;0.13766;265.46;0.0;24.70;92.04;-0.01;0.00;test measure for referencing with gain 15 
C3;A01;X1;;1;0.14045;10.55;0.0;24.70;92.31;-0.01;0.00;
C3;A02;X2;;1;0.14108;10.83;0.0;24.70;92.38;-0.01;0.00;
C3;A03;X3;;1;0.14171;11.12;0.0;24.70;92.50;-0.01;0.00;
C3;A04;X4;;1;0.14239;11.06;0.0;24.70;92.64;-0.01;0.00;
C3;A05;X5;;1;0.14302;10.63;0.0;24.70;92.63;-0.01;0.00;
C3;A06;X6;;1;0.14374;11.00;0.0;24.70;92.63;-0.01;0.00;
C3;A07;X7;;1;0.14440;10.97;0.0;24.70;92.76;-0.01;0.00;
C3;A08;X8;;1;0.14502;11.06;0.0;24.70;92.89;-0.01;0.00;
C3;B08;X16;;1;0.14570;12.09;0.0;24.70;92.89;-0.01;0.00;
C3;B07;X15;;1;0.14632;12.25;0.0;24.70;92.89;-0.01;0.00;
C3;B06;X14;;1;0.14693;10.96;0.0;24.70;92.96;-0.01;0.00;
C3;B05;X13;;1;0.14755;11.68;0.0;24.70;93.15;-0.01;0.00;
C3;B04;X12;;1;0.14840;11.37;0.0;24.70;93.32;-0.01;0.00;
C3;B03;X11;;1;0.14902;11.70;0.0;24.70;93.29;-0.01;0.00;
C3;B02;X10;;1;0.14964;10.74;0.0;24.70;93.35;-0.01;0.00;
C3;B01;X9;;1;0.15026;10.20;0.0;24.70;93.47;-0.01;0.00;
C3;C01;X17;;1;0.15093;11.04;0.0;24.70;93.48;-0.01;0.00;
C3;C02;X18;;1;0.15156;11.22;0.0;24.70;93.48;-0.01;0.00;
C3;C03;X19;;1;0.15219;12.21;0.0;24.70;93.54;-0.01;0.00;
C3;C04;X20;;1;0.15281;11.35;0.0;24.70;93.60;-0.01;0.00;
C3;C05;X21;;1;0.15344;12.26;0.0;24.70;93.67;-0.01;0.00;
C3;C06;X22;;1;0.15407;11.00;0.0;24.70;93.66;-0.01;0.00;
C3;C07;X23;;1;0.15471;11.76;0.0;24.70;93.69;-0.01;0.00;
C3;C08;X24;;1;0.15534;11.20;0.0;24.70;93.74;-0.01;0.00;
C3;D08;X32;;1;0.15600;12.08;0.0;24.70;93.93;-0.01;0.00;
C3;D07;X31;;1;0.15667;12.22;0.0;24.70;93.93;-0.01;0.00;
C3;D06;X30;;1;0.15731;13.25;0.0;24.70;93.99;-0.01;0.00;
C3;D05;X29;;1;0.15794;11.89;0.0;24.70;94.06;-0.01;0.00;
C3;D04;X28;;1;0.15857;11.98;0.0;24.70;94.19;-0.01;0.00;
C3;D03;X27;;1;0.15920;12.28;0.0;24.70;94.19;-0.01;0.00;
C3;D02;X26;;1;0.15984;11.36;0.0;24.70;94.27;-0.01;0.00;
C3;D01;X25;;1;0.16048;10.20;0.0;24.70;94.25;-0.01;0.00;
C3;E01;X33;;1;0.16115;11.42;0.0;24.70;94.38;-0.01;0.00;
C3;E02;X34;;1;0.16178;11.88;0.0;24.70;94.39;-0.01;0.00;
C3;E03;X35;;1;0.16241;12.35;0.0;24.70;94.44;-0.01;0.00;
C3;E04;X36;;1;0.16306;13.00;0.0;24.70;94.44;-0.01;0.00;
C3;E05;X37;;1;0.16375;12.45;0.0;24.70;94.51;-0.01;0.00;
C3;E06;X38;;1;0.16438;13.05;0.0;24.70;94.58;-0.01;0.00;
C3;E07;X39;;1;0.16517;13.28;0.0;24.70;94.71;-0.01;0.00;
C3;E08;X40;;1;0.16580;12.72;0.0;24.70;94.77;-0.01;0.00;
C3;F08;X48;;1;0.16646;11.15;0.0;24.70;94.78;-0.01;0.00;
C3;F07;X47;;1;0.16712;12.87;0.0;24.70;94.90;-0.01;0.00;
C3;F06;X46;;1;0.16776;11.38;0.0;24.70;94.90;-0.01;0.00;
C3;F05;X45;;1;0.16839;13.03;0.0;24.70;94.96;-0.01;0.00;
C3;F04;X44;;1;0.16903;14.09;0.0;24.70;95.09;-0.01;0.00;
C3;F03;X43;;1;0.16981;12.04;0.0;24.70;95.16;-0.01;0.00;
C3;F02;X42;;1;0.17043;12.09;0.0;24.70;95.16;-0.01;0.00;
C3;F01;X41;;1;0.17105;11.33;0.0;24.70;95.22;-0.01;0.00;
R;;;;1;0.20442;265.37;0.0;24.80;96.78;-0.01;0.00;test measure for referencing with gain 15 
C4;A01;X1;;1;0.20712;10.54;0.0;24.80;96.91;-0.01;0.00;
C4;A02;X2;;1;0.20782;10.99;0.0;24.80;96.85;-0.01;0.00;
C4;A03;X3;;1;0.20846;11.20;0.0;24.90;96.84;-0.01;0.00;
C4;A04;X4;;1;0.20913;11.67;0.0;24.90;96.96;-0.01;0.00;
C4;A05;X5;;1;0.20975;11.43;0.0;24.90;96.93;-0.01;0.00;
C4;A06;X6;;1;0.21037;11.11;0.0;24.80;96.97;-0.01;0.00;
C4;A07;X7;;1;0.21106;11.17;0.0;24.90;97.04;-0.01;0.00;
C4;A08;X8;;1;0.21168;11.09;0.0;24.90;97.04;-0.01;0.00;
C4;B08;X16;;1;0.21233;11.37;0.0;24.90;97.04;-0.01;0.00;
C4;B07;X15;;1;0.21295;12.29;0.0;24.90;97.04;-0.01;0.00;
C4;B06;X14;;1;0.21359;11.45;0.0;24.90;97.04;-0.01;0.00;
C4;B05;X13;;1;0.21423;11.32;0.0;24.90;97.04;-0.01;0.00;
C4;B04;X12;;1;0.21486;11.26;0.0;24.90;97.16;-0.01;0.00;
C4;B03;X11;;1;0.21548;11.47;0.0;24.90;97.12;-0.01;0.00;
C4;B02;X10;;1;0.21611;10.89;0.0;24.90;97.11;-0.01;0.00;
C4;B01;X9;;1;0.21687;10.73;0.0;24.90;97.10;-0.01;0.00;
C4;C01;X17;;1;0.21756;10.60;0.0;24.90;97.10;-0.01;0.00;
C4;C02;X18;;1;0.21820;11.42;0.0;24.90;97.10;-0.01;0.00;
C4;C03;X19;;1;0.21882;12.55;0.0;24.90;97.04;-0.01;0.00;
C4;C04;X20;;1;0.21944;11.71;0.0;24.90;97.12;-0.01;0.00;
C4;C05;X21;;1;0.22006;12.34;0.0;24.90;97.12;-0.01;0.00;
C4;C06;X22;;1;0.22074;11.86;0.0;24.90;97.04;-0.01;0.00;
C4;C07;X23;;1;0.22138;12.44;0.0;24.90;97.04;-0.01;0.00;
C4;C08;X24;;1;0.22199;11.31;0.0;24.90;97.10;-0.01;0.00;
C4;D08;X32;;1;0.22270;12.67;0.0;24.90;97.10;-0.01;0.00;
C4;D07;X31;;1;0.22334;11.96;0.0;24.90;97.10;-0.01;0.00;
C4;D06;X30;;1;0.22396;12.91;0.0;24.90;97.17;-0.01;0.00;
C4;D05;X29;;1;0.22459;11.56;0.0;24.90;97.12;-0.01;0.00;
C4;D04;X28;;1;0.22533;12.60;0.0;24.90;97.10;-0.01;0.00;
C4;D03;X27;;1;0.22596;12.74;0.0;24.90;97.10;-0.01;0.00;
C4;D02;X26;;1;0.22658;11.43;0.0;24.90;97.04;-0.01;0.00;
C4;D01;X25;;1;0.22720;10.40;0.0;24.90;97.04;-0.01;0.00;
C4;E01;X33;;1;0.22786;12.17;0.0;24.90;97.04;-0.01;0.00;
C4;E02;X34;;1;0.22851;11.63;0.0;24.90;97.10;-0.01;0.00;
C4;E03;X35;;1;0.22918;12.97;0.0;24.90;97.12;-0.01;0.00;
C4;E04;X36;;1;0.22982;12.89;0.0;24.90;97.11;-0.01;0.00;
C4;E05;X37;;1;0.23045;12.38;0.0;24.90;97.11;-0.01;0.00;
C4;E06;X38;;1;0.23107;12.91;0.0;24.90;97.10;-0.01;0.00;
C4;E07;X39;;1;0.23170;13.30;0.0;24.90;97.10;-0.01;0.00;
C4;E08;X40;;1;0.23237;12.46;0.0;24.90;97.10;-0.01;0.00;
C4;F08;X48;;1;0.23302;11.49;0.0;24.90;97.10;-0.01;0.00;
C4;F07;X47;;1;0.23365;12.94;0.0;24.90;97.17;-0.01;0.00;
C4;F06;X46;;1;0.23427;12.25;0.0;24.90;97.17;-0.01;0.00;
C4;F05;X45;;1;0.23493;12.94;0.0;24.90;97.13;-0.01;0.00;
C4;F04;X44;;1;0.23556;14.29;0.0;24.90;97.17;-0.01;0.00;
C4;F03;X43;;1;0.23619;12.33;0.0;24.90;97.17;-0.01;0.00;
C4;F02;X42;;1;0.23682;12.15;0.0;24.90;97.23;-0.01;0.00;
C4;F01;X41;;1;0.23751;11.34;0.0;24.90;97.16;-0.01;0.00;
R;;;;1;0.27100;265.31;0.0;24.90;97.32;-0.01;0.00;test measure for referencing with gain 15 
C5;A01;X1;;1;0.27383;10.63;0.0;24.90;97.11;-0.01;0.00;
C5;A02;X2;;1;0.27447;11.00;0.0;24.90;97.11;-0.01;0.00;
C5;A03;X3;;1;0.27511;11.19;0.0;24.90;97.05;-0.01;0.00;
C5;A04;X4;;1;0.27579;11.57;0.0;24.90;97.11;-0.01;0.00;
C5;A05;X5;;1;0.27644;11.35;0.0;24.90;97.11;-0.01;0.00;
C5;A06;X6;;1;0.27710;11.02;0.0;24.90;97.04;-0.01;0.00;
C5;A07;X7;;1;0.27780;11.08;0.0;24.90;97.04;-0.01;0.00;
C5;A08;X8;;1;0.27843;11.36;0.0;24.90;97.04;-0.01;0.00;
C5;B08;X16;;1;0.27911;11.65;0.0;24.90;97.07;-0.01;0.00;
C5;B07;X15;;1;0.27974;12.22;0.0;24.90;97.05;-0.01;0.00;
C5;B06;X14;;1;0.28037;11.55;0.0;24.90;97.05;-0.01;0.00;
C5;B05;X13;;1;0.28129;11.60;0.0;24.90;97.05;-0.01;0.00;
C5;B04;X12;;1;0.28193;11.93;0.0;24.90;97.09;-0.01;0.00;
C5;B03;X11;;1;0.28259;11.78;0.0;24.90;97.05;-0.01;0.00;
C5;B02;X10;;1;0.28322;11.02;0.0;24.90;97.04;-0.01;0.00;
C5;B01;X9;;1;0.28387;10.84;0.0;24.90;97.04;-0.01;0.00;
C5;C01;X17;;1;0.28452;10.87;0.0;24.90;97.04;-0.01;0.00;
C5;C02;X18;;1;0.28518;11.84;0.0;24.90;96.98;-0.01;0.00;
C5;C03;X19;;1;0.28584;12.33;0.0;24.90;96.92;-0.01;0.00;
C5;C04;X20;;1;0.28648;11.92;0.0;24.90;96.96;-0.01;0.00;
C5;C05;X21;;1;0.28711;12.57;0.0;24.90;96.90;-0.01;0.00;
C5;C06;X22;;1;0.28773;12.20;0.0;24.90;96.80;-0.01;0.00;
C5;C07;X23;;1;0.28836;11.82;0.0;24.90;96.79;-0.01;0.00;
C5;C08;X24;;1;0.28901;11.15;0.0;24.90;96.79;-0.01;0.00;
C5;D08;X32;;1;0.28974;12.59;0.0;24.90;96.79;-0.01;0.00;
C5;D07;X31;;1;0.29038;12.53;0.0;24.90;96.79;-0.01;0.00;
C5;D06;X30;;1;0.29102;13.65;0.0;24.90;96.72;-0.01;0.00;
C5;D05;X29;;1;0.29171;11.73;0.0;24.90;96.68;-0.01;0.00;
C5;D04;X28;;1;0.29234;12.08;0.0;24.90;96.66;-0.01;0.00;
C5;D03;X27;;1;0.29296;12.54;0.0;24.90;96.66;-0.01;0.00;
C5;D02;X26;;1;0.29360;11.53;0.0;24.90;96.59;-0.01;0.00;
C5;D01;X25;;1;0.29424;10.20;0.0;24.90;96.59;-0.01;0.00;
C5;E01;X33;;1;0.29490;11.71;0.0;24.90;96.53;-0.01;0.00;
C5;E02;X34;;1;0.29553;12.55;0.0;24.90;96.53;-0.01;0.00;
C5;E03;X35;;1;0.29616;12.69;0.0;24.90;96.53;-0.01;0.00;
C5;E04;X36;;1;0.29679;13.12;0.0;24.90;96.46;-0.01;0.00;
C5;E05;X37;;1;0.29745;12.69;0.0;24.90;96.46;-0.01;0.00;
C5;E06;X38;;1;0.29810;13.29;0.0;24.90;96.46;-0.01;0.00;
C5;E07;X39;;1;0.29874;14.01;0.0;24.90;96.46;-0.01;0.00;
C5;E08;X40;;1;0.29939;13.36;0.0;24.90;96.46;-0.01;0.00;
C5;F08;X48;;1;0.30003;11.16;0.0;24.90;96.46;-0.01;0.00;
C5;F07;X47;;1;0.30068;12.32;0.0;24.90;96.46;-0.01;0.00;
C5;F06;X46;;1;0.30131;12.06;0.0;24.90;96.46;-0.01;0.00;
C5;F05;X45;;1;0.30195;12.97;0.0;24.90;96.46;-0.01;0.00;
C5;F04;X44;;1;0.30260;14.74;0.0;24.90;96.36;-0.01;0.00;
C5;F03;X43;;1;0.30328;12.38;0.0;24.90;96.27;-0.01;0.00;
C5;F02;X42;;1;0.30389;12.21;0.0;24.90;96.27;-0.01;0.00;
C5;F01;X41;;1;0.30457;11.42;0.0;24.90;96.27;-0.01;0.00;
R;;;;1;0.33787;265.06;0.0;25.00;95.23;-0.01;0.00;test measure for referencing with gain 15 
C6;A01;X1;;1;0.34052;10.55;0.0;25.00;95.17;-0.01;0.00;
C6;A02;X2;;1;0.34117;10.88;0.0;25.00;95.17;-0.01;0.00;
C6;A03;X3;;1;0.34179;11.51;0.0;25.00;95.16;-0.01;0.00;
C6;A04;X4;;1;0.34243;12.39;0.0;25.00;95.10;-0.01;0.00;
C6;A05;X5;;1;0.34308;11.43;0.0;25.00;95.10;-0.01;0.00;
C6;A06;X6;;1;0.34371;11.38;0.0;25.00;95.10;-0.01;0.00;
C6;A07;X7;;1;0.34434;11.56;0.0;25.00;95.17;-0.01;0.00;
C6;A08;X8;;1;0.34496;11.47;0.0;25.00;95.22;-0.01;0.00;
C6;B08;X16;;1;0.34574;11.40;0.0;25.00;95.16;-0.01;0.00;
C6;B07;X15;;1;0.34638;12.47;0.0;25.00;95.16;-0.01;0.00;
C6;B06;X14;;1;0.34703;11.47;0.0;25.00;95.10;-0.01;0.00;
C6;B05;X13;;1;0.34766;11.94;0.0;25.00;95.10;-0.01;0.00;
C6;B04;X12;;1;0.34830;12.01;0.0;25.00;95.04;-0.01;0.00;
C6;B03;X11;;1;0.34898;11.51;0.0;25.00;95.07;-0.01;0.00;
C6;B02;X10;;1;0.34960;11.25;0.0;25.00;94.99;-0.01;0.00;
C6;B01;X9;;1;0.35023;11.16;0.0;25.00;94.98;-0.01;0.00;
C6;C01;X17;;1;0.35088;10.74;0.0;25.00;94.98;-0.01;0.00;
C6;C02;X18;;1;0.35151;11.51;0.0;25.00;94.97;-0.01;0.00;
C6;C03;X19;;1;0.35213;12.38;0.0;25.00;94.97;-0.01;0.00;
C6;C04;X20;;1;0.35275;11.72;0.0;25.00;94.97;-0.01;0.00;
C6;C05;X21;;1;0.35338;13.06;0.0;25.00;94.97;-0.01;0.00;
C6;C06;X22;;1;0.35405;11.86;0.0;25.00;94.98;-0.01;0.00;
C6;C07;X23;;1;0.35475;12.35;0.0;25.00;94.95;-0.01;0.00;
C6;C08;X24;;1;0.35538;11.48;0.0;25.00;94.91;-0.01;0.00;
C6;D08;X32;;1;0.35602;12.55;0.0;25.00;94.91;-0.01;0.00;
C6;D07;X31;;1;0.35666;12.94;0.0;25.00;94.91;-0.01;0.00;
C6;D06;X30;;1;0.35732;13.65;0.0;25.00;94.91;-0.01;0.00;
C6;D05;X29;;1;0.35794;11.59;0.0;25.00;94.91;-0.01;0.00;
C6;D04;X28;;1;0.35860;12.57;0.0;25.00;94.91;-0.01;0.00;
C6;D03;X27;;1;0.35925;12.62;0.0;25.00;94.91;-0.01;0.00;
C6;D02;X26;;1;0.35991;11.74;0.0;25.00;94.86;-0.01;0.00;
C6;D01;X25;;1;0.36054;10.28;0.0;25.00;94.78;-0.01;0.00;
C6;E01;X33;;1;0.36126;11.91;0.0;25.00;94.78;-0.01;0.00;
C6;E02;X34;;1;0.36188;12.51;0.0;24.90;94.78;-0.01;0.00;
C6;E03;X35;;1;0.36257;12.89;0.0;25.00;94.78;-0.01;0.00;
C6;E04;X36;;1;0.36321;12.78;0.0;25.00;94.78;-0.01;0.00;
C6;E05;X37;;1;0.36383;13.01;0.0;25.00;94.78;-0.01;0.00;
C6;E06;X38;;1;0.36451;13.73;0.0;25.00;94.79;-0.01;0.00;
C6;E07;X39;;1;0.36515;13.11;0.0;25.00;94.72;-0.01;0.00;
C6;E08;X40;;1;0.36577;13.30;0.0;25.00;94.71;-0.01;0.00;
C6;F08;X48;;1;0.36644;11.70;0.0;25.00;94.65;-0.01;0.00;
C6;F07;X47;;1;0.36716;13.09;0.0;25.00;94.72;-0.01;0.00;
C6;F06;X46;;1;0.36780;11.85;0.0;25.00;94.65;-0.01;0.00;
C6;F05;X45;;1;0.36851;13.16;0.0;25.00;94.66;-0.01;0.00;
C6;F04;X44;;1;0.36913;14.26;0.0;25.00;94.65;-0.01;0.00;
C6;F03;X43;;1;0.36977;12.39;0.0;25.00;94.65;-0.01;0.00;
C6;F02;X42;;1;0.37041;12.61;0.0;25.00;94.65;-0.01;0.00;
C6;F01;X41;;1;0.37106;11.56;0.0;24.90;94.65;-0.01;0.00;
R;;;;1;0.40443;265.62;0.0;24.90;94.19;-0.01;0.00;test measure for referencing with gain 15 
C7;A01;X1;;1;0.40697;10.84;0.0;24.90;94.06;-0.01;0.00;
C7;A02;X2;;1;0.40766;11.07;0.0;25.00;94.06;-0.01;0.00;
C7;A03;X3;;1;0.40829;11.64;0.0;25.00;94.06;-0.01;0.00;
